BX = 000 Event : 1
0x00 0111110|0001111|10101110110000|000010000100001110|0000011001|00000100100101 0x1F0FAEC0210E064125
0x01 0111110|0010000|10111001010100|000010001100000101|0000011001|00000100100101 0x1F10B9502305064125
0x02 0110001|0000000|00001010101001|000011001001111011|1111100010|11111011111000 0x18800AA4327BF8BEF8
0x03 0110010|0000000|00001010101001|000011001001111011|1111100111|11111011110100 0x19000AA4327BF9FEF4
0x04 0000011|0000010|11111000000001|000011000100100100|1111110000|11111110010111 0x0182F8043124FC3F97
0x05 0110111|0001011|00000011011100|000011001011000101|1101010000|00000101101011 0x1B8B037032C5D4016B
0x06 0111010|0001011|00001001000101|000011010010001010|0000101001|00000010111111 0x1D0B0914348A0A40BF
0x07 0010000|0010011|11110110100001|000011010110011100|1110000000|00001111100101 0x0813F684359CE003E5
0x08 0100000|0101010|11010011011000|000010101111110010|0011101110|11100101001100 0x102AD3602BF23BB94C
0x09 0100011|0101011|01001111010011|000100111000010001|0000101000|11101111101111 0x11AB4F4C4E110A3BEF
0x0a 0100100|0101011|01001110110011|000100110111101001|0000100100|11101111110001 0x122B4ECC4DE9093BF1
0x0b 0000101|0001100|00000011000110|000011101101011010|0010100110|00000001101111 0x028C03183B5A29806F
0x0c 0000101|0001101|11100100110010|000011010100110001|0001000001|00000011101011 0x028DE4C835311040EB
0x0d 0000101|0001111|00000100101101|000011101110101101|0000000010|00000100111001 0x028F04B43BAD008139
0x0e 0011111|0101010|00001101110101|000011110101101111|0011000111|11100101101011 0x0FAA0DD43D6F31F96B
0x0f 0100100|0101101|11111011011100|000011110101001100|1101100010|11110011100010 0x122DFB703D4CD8BCE2
0x10 0100111|0110000|00001101110001|000011110010011010|0011111110|11110000101010 0x13B00DC43C9A3FBC2A
0x11 0100111|0110010|11001101011000|000010111100101110|1111010000|11110110010101 0x13B2CD602F2EF43D95
0x12 0101011|0110110|00101000010101|000100010101100101|1111001100|11111000101111 0x15B628544565F33E2F
0x13 0000101|0000111|11001001001000|000010111110010010|0001111110|00000010100000 0x0287C9202F921F80A0
0x14 0000101|0001000|11001001001000|000010111110010010|0001111000|00000010100111 0x0288C9202F921E00A7
0x15 0000100|0001010|00101111000100|000100111010101110|1100110111|00000100110010 0x020A2F104EAECDC132
0x16 0000110|0001010|00101101001111|000100111000011011|1101011001|00000100010111 0x030A2D3C4E1BD64117
0x17 0001000|0001010|00000001100011|000100000001100101|0011101010|11111111010111 0x040A018C40653ABFD7
0x18 0001000|0001100|00110011010001|000100101001111000|0000001011|00000011101010 0x040C33444A7802C0EA
0x19 0011111|0101101|00010000000010|000100001110010101|0011000111|11101110111110 0x0FAD1008439531FBBE
0x1a 0011111|0110000|01000110010101|000100111001110111|1101111010|11110101100000 0x0FB046544E77DEBD60
BX = 001 Event : 2
0x00 0000000|0000110|11100110001101|000010110101011001|1111011000|11111110110000 0x0006E6342D59F63FB0
0x01 0000001|0000110|11100101110010|000010110100110110|0000101110|11111101101100 0x0086E5C82D360BBF6C
0x02 0000100|0001001|00100100110000|000011111101010001|1100000101|00000101000111 0x020924C03F51C14147
0x03 0000101|0001001|11110001100110|000010111101000100|1111011000|00000010100000 0x0289F1982F44F600A0
0x04 0000111|0001001|00000010101101|000011010010100010|0000010001|00000001110010 0x038902B434A2044072
0x05 0001000|0001001|11110101010011|000011000001101110|0000010001|00000001110010 0x0409F54C306E044072
0x06 0110101|0000001|00011100000011|000011101010000110|1110010101|11111100101111 0x1A811C0C3A86E57F2F
0x07 0110110|0000001|00011101110000|000011101100001101|1110011110|11111100100111 0x1B011DC03B0DE7BF27
0x08 0111010|0000110|11100011011001|000010110001110110|0000100011|11111101110100 0x1D06E3642C7608FF74
0x09 0000000|0001000|11001011010111|000010011111011101|1110010111|00000000000000 0x0008CB5C27DDE5C000
0x0a 0000001|0001000|11001010111010|000010011110111010|1111101111|11111110111001 0x0088CAE827BAFBFFB9
0x0b 0111010|0001000|11001100010010|000010100000100110|1111110010|11111110110111 0x1D08CC482826FCBFB7
0x0c 0000010|0001000|00011101100111|000100000101010010|0001110111|11111101001011 0x01081D9C41521DFF4B
0x0d 0000010|0000001|10110010101001|000010101100101010|0000000001|11111111011001 0x0101B2A42B2A007FD9
0x0e 0001001|0000111|10111110000101|000010110100000111|1110011000|00000110111000 0x0487BE142D07E601B8
0x0f 0010011|0000111|10111110001101|000010110100010001|1110010010|00000110111100 0x0987BE342D11E481BC
BX = 010 Event : 3
0x00 0001001|0001001|10111100111010|000010111111110100|1100011010|00001010100001 0x0489BCE82FF4C682A1
0x01 0001010|0001001|10111100101000|000010111111011101|1100101001|00001010010110 0x0509BCA02FDDCA4296
0x02 0000101|0000100|00101111001011|000100110110100111|1101000111|00000101110000 0x02842F2C4DA7D1C170
0x03 0011010|0101111|00111100000010|000100111100110110|0001001001|11110110111101 0x0D2F3C084F36127DBD
